# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2018-06-21 10:28:26 EDT       (vaww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08263500 RIO GRANDE NEAR CERRO, NM",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08263500,,,,
#            TS   parameter     statistic     Description,,,,
"#         99683       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     <  Actual value is known to be less than reported value.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency,guage_no,date,discharge,discharge_code
USGS,8263500,7/6/2011,427,A
USGS,8263500,7/7/2011,372,A
USGS,8263500,7/8/2011,404,A
USGS,8263500,7/9/2011,427,A
USGS,8263500,7/10/2011,425,A
USGS,8263500,7/11/2011,439,A
USGS,8263500,7/12/2011,486,A
USGS,8263500,7/13/2011,407,A
USGS,8263500,7/14/2011,487,A
USGS,8263500,7/15/2011,597,A
USGS,8263500,7/16/2011,581,A
USGS,8263500,7/17/2011,471,A
USGS,8263500,7/18/2011,375,A
USGS,8263500,7/19/2011,318,A
USGS,8263500,7/20/2011,286,A
USGS,8263500,7/21/2011,279,A
USGS,8263500,7/22/2011,268,A
USGS,8263500,7/23/2011,268,A
USGS,8263500,7/24/2011,271,A
USGS,8263500,7/25/2011,245,A
USGS,8263500,7/26/2011,217,A
USGS,8263500,7/27/2011,203,A
USGS,8263500,7/28/2011,215,A
USGS,8263500,7/29/2011,212,A
USGS,8263500,7/30/2011,238,A
USGS,8263500,7/31/2011,268,A
USGS,8263500,8/1/2011,278,A
USGS,8263500,8/2/2011,293,A
USGS,8263500,8/3/2011,292,A
USGS,8263500,8/4/2011,292,A
USGS,8263500,8/5/2011,313,A
USGS,8263500,8/6/2011,337,A
USGS,8263500,8/7/2011,346,A
USGS,8263500,8/8/2011,306,A
USGS,8263500,8/9/2011,267,A
USGS,8263500,8/10/2011,226,A
USGS,8263500,8/11/2011,199,A
USGS,8263500,8/12/2011,187,A
USGS,8263500,8/13/2011,178,A
USGS,8263500,8/14/2011,165,A
USGS,8263500,8/15/2011,153,A
USGS,8263500,8/16/2011,144,A
USGS,8263500,8/17/2011,137,A
USGS,8263500,8/18/2011,132,A
USGS,8263500,8/19/2011,126,A
USGS,8263500,8/20/2011,122,A
USGS,8263500,8/21/2011,118,A
USGS,8263500,8/22/2011,113,A
USGS,8263500,8/23/2011,116,A
USGS,8263500,8/24/2011,102,A
USGS,8263500,8/25/2011,100,A
USGS,8263500,8/26/2011,92.4,A
USGS,8263500,8/27/2011,91.9,A
USGS,8263500,8/28/2011,108,A
USGS,8263500,8/29/2011,112,A
USGS,8263500,8/30/2011,105,A
USGS,8263500,8/31/2011,105,A
USGS,8263500,9/1/2011,106,A
USGS,8263500,9/2/2011,109,A
USGS,8263500,9/3/2011,113,A
USGS,8263500,9/4/2011,103,A
USGS,8263500,9/5/2011,94,A
USGS,8263500,9/6/2011,91.7,A
USGS,8263500,9/7/2011,92.6,A
USGS,8263500,9/8/2011,116,A
USGS,8263500,9/9/2011,110,A
USGS,8263500,9/10/2011,112,A
USGS,8263500,9/11/2011,104,A
USGS,8263500,9/12/2011,103,A
USGS,8263500,9/13/2011,104,A
USGS,8263500,9/14/2011,111,A
USGS,8263500,9/15/2011,110,A
USGS,8263500,9/16/2011,124,A
USGS,8263500,9/17/2011,122,A
USGS,8263500,9/18/2011,108,A
USGS,8263500,9/19/2011,120,A
USGS,8263500,9/20/2011,120,A
USGS,8263500,9/21/2011,156,A
USGS,8263500,9/22/2011,142,A
USGS,8263500,9/23/2011,134,A
USGS,8263500,9/24/2011,144,A
USGS,8263500,9/25/2011,159,A
USGS,8263500,9/26/2011,168,A
USGS,8263500,9/27/2011,168,A
USGS,8263500,9/28/2011,163,A
USGS,8263500,9/29/2011,161,A
USGS,8263500,9/30/2011,154,A
USGS,8263500,10/1/2011,146,A
USGS,8263500,10/2/2011,149,A
USGS,8263500,10/3/2011,154,A
USGS,8263500,10/4/2011,168,A
USGS,8263500,10/5/2011,167,A
USGS,8263500,10/6/2011,152,A
USGS,8263500,10/7/2011,136,A
USGS,8263500,10/8/2011,130,A
USGS,8263500,10/9/2011,153,A
USGS,8263500,10/10/2011,228,A
USGS,8263500,10/11/2011,226,A
USGS,8263500,10/12/2011,199,A
USGS,8263500,10/13/2011,202,A
USGS,8263500,10/14/2011,204,A
USGS,8263500,10/15/2011,195,A
USGS,8263500,10/16/2011,202,A
USGS,8263500,10/17/2011,202,A
USGS,8263500,10/18/2011,197,A
USGS,8263500,10/19/2011,197,A
USGS,8263500,10/20/2011,195,A
USGS,8263500,10/21/2011,202,A
USGS,8263500,10/22/2011,197,A
USGS,8263500,10/23/2011,249,A
USGS,8263500,10/24/2011,279,A
USGS,8263500,10/25/2011,278,A
USGS,8263500,10/26/2011,302,A
USGS,8263500,10/27/2011,318,A
USGS,8263500,10/28/2011,323,A
USGS,8263500,10/29/2011,335,A
USGS,8263500,10/30/2011,338,A
USGS,8263500,10/31/2011,321,A
USGS,8263500,11/1/2011,310,A
USGS,8263500,11/2/2011,306,A
USGS,8263500,11/3/2011,332,A
USGS,8263500,11/4/2011,443,A
USGS,8263500,11/5/2011,572,A
USGS,8263500,11/6/2011,575,A
USGS,8263500,11/7/2011,574,A
USGS,8263500,11/8/2011,592,A
USGS,8263500,11/9/2011,601,A
USGS,8263500,11/10/2011,599,A
USGS,8263500,11/11/2011,583,A
USGS,8263500,11/12/2011,547,A
USGS,8263500,11/13/2011,505,A
USGS,8263500,11/14/2011,497,A
USGS,8263500,11/15/2011,509,A
USGS,8263500,11/16/2011,517,A
USGS,8263500,11/17/2011,492,A
USGS,8263500,11/18/2011,474,A
USGS,8263500,11/19/2011,461,A
USGS,8263500,11/20/2011,445,A
USGS,8263500,11/21/2011,437,A
USGS,8263500,11/22/2011,457,A
USGS,8263500,11/23/2011,459,A
USGS,8263500,11/24/2011,447,A
USGS,8263500,11/25/2011,439,A
USGS,8263500,11/26/2011,425,A
USGS,8263500,11/27/2011,404,A
USGS,8263500,11/28/2011,380,A
USGS,8263500,11/29/2011,379,A
USGS,8263500,11/30/2011,377,A
USGS,8263500,12/1/2011,396,A
USGS,8263500,12/2/2011,377,A:e
USGS,8263500,12/3/2011,335,A:e
USGS,8263500,12/4/2011,303,A:e
USGS,8263500,12/5/2011,238,A:e
USGS,8263500,12/6/2011,198,A:e
USGS,8263500,12/7/2011,145,A:e
USGS,8263500,12/8/2011,219,A:e
USGS,8263500,12/9/2011,249,A:e
USGS,8263500,12/10/2011,235,A:e
USGS,8263500,12/11/2011,270,A:e
USGS,8263500,12/12/2011,289,A
USGS,8263500,12/13/2011,299,A
USGS,8263500,12/14/2011,292,A
USGS,8263500,12/15/2011,295,A
USGS,8263500,12/16/2011,307,A:e
USGS,8263500,12/17/2011,300,A:e
USGS,8263500,12/18/2011,299,A:e
USGS,8263500,12/19/2011,290,A:e
USGS,8263500,12/20/2011,281,A
USGS,8263500,12/21/2011,291,A
USGS,8263500,12/22/2011,298,A
USGS,8263500,12/23/2011,292,A:e
USGS,8263500,12/24/2011,276,A:e
USGS,8263500,12/25/2011,280,A:e
USGS,8263500,12/26/2011,276,A:e
USGS,8263500,12/27/2011,270,A:e
USGS,8263500,12/28/2011,273,A:e
USGS,8263500,12/29/2011,276,A:e
USGS,8263500,12/30/2011,279,A:e
USGS,8263500,12/31/2011,285,A:e
USGS,8263500,1/1/2012,290,A:e
USGS,8263500,1/2/2012,290,A:e
USGS,8263500,1/3/2012,292,A:e
USGS,8263500,1/4/2012,292,A:e
USGS,8263500,1/5/2012,286,A:e
USGS,8263500,1/6/2012,282,A:e
USGS,8263500,1/7/2012,275,A:e
USGS,8263500,1/8/2012,277,A:e
USGS,8263500,1/9/2012,280,A:e
USGS,8263500,1/10/2012,274,A:e
USGS,8263500,1/11/2012,275,A:e
USGS,8263500,1/12/2012,272,A:e
USGS,8263500,1/13/2012,265,A:e
USGS,8263500,1/14/2012,261,A:e
USGS,8263500,1/15/2012,263,A:e
USGS,8263500,1/16/2012,267,A:e
USGS,8263500,1/17/2012,254,A:e
USGS,8263500,1/18/2012,252,A:e
USGS,8263500,1/19/2012,252,A:e
USGS,8263500,1/20/2012,260,A:e
USGS,8263500,1/21/2012,266,A:e
USGS,8263500,1/22/2012,270,A:e
USGS,8263500,1/23/2012,271,A:e
USGS,8263500,1/24/2012,277,A:e
USGS,8263500,1/25/2012,277,A
USGS,8263500,1/26/2012,277,A
USGS,8263500,1/27/2012,279,A
USGS,8263500,1/28/2012,300,A
USGS,8263500,1/29/2012,303,A
USGS,8263500,1/30/2012,304,A
USGS,8263500,1/31/2012,302,A
USGS,8263500,2/1/2012,288,A
USGS,8263500,2/2/2012,296,A
USGS,8263500,2/3/2012,296,A
USGS,8263500,2/4/2012,297,A
USGS,8263500,2/5/2012,284,A
USGS,8263500,2/6/2012,296,A
USGS,8263500,2/7/2012,295,A
USGS,8263500,2/8/2012,292,A
USGS,8263500,2/9/2012,287,A
USGS,8263500,2/10/2012,300,A
USGS,8263500,2/11/2012,285,A
USGS,8263500,2/12/2012,294,A
USGS,8263500,2/13/2012,283,A
USGS,8263500,2/14/2012,294,A
USGS,8263500,2/15/2012,308,A
USGS,8263500,2/16/2012,299,A
USGS,8263500,2/17/2012,305,A
USGS,8263500,2/18/2012,301,A
USGS,8263500,2/19/2012,294,A
USGS,8263500,2/20/2012,302,A
USGS,8263500,2/21/2012,282,A
USGS,8263500,2/22/2012,304,A
USGS,8263500,2/23/2012,313,A
USGS,8263500,2/24/2012,307,A
USGS,8263500,2/25/2012,280,A
USGS,8263500,2/26/2012,326,A
USGS,8263500,2/27/2012,319,A
USGS,8263500,2/28/2012,319,A
USGS,8263500,2/29/2012,325,A
USGS,8263500,3/1/2012,319,A
USGS,8263500,3/2/2012,341,A
USGS,8263500,3/3/2012,320,A
USGS,8263500,3/4/2012,313,A
USGS,8263500,3/5/2012,354,A
USGS,8263500,3/6/2012,353,A
USGS,8263500,3/7/2012,381,A
USGS,8263500,3/8/2012,387,A
USGS,8263500,3/9/2012,377,A
USGS,8263500,3/10/2012,407,A
USGS,8263500,3/11/2012,403,A
USGS,8263500,3/12/2012,426,A
USGS,8263500,3/13/2012,441,A
USGS,8263500,3/14/2012,450,A
USGS,8263500,3/15/2012,453,A
USGS,8263500,3/16/2012,469,A
USGS,8263500,3/17/2012,511,A
USGS,8263500,3/18/2012,564,A
USGS,8263500,3/19/2012,657,A
USGS,8263500,3/20/2012,704,A
USGS,8263500,3/21/2012,692,A:e
USGS,8263500,3/22/2012,582,A
USGS,8263500,3/23/2012,550,A
USGS,8263500,3/24/2012,557,A
USGS,8263500,3/25/2012,640,A
USGS,8263500,3/26/2012,782,A
USGS,8263500,3/27/2012,959,A
USGS,8263500,3/28/2012,1120,A
USGS,8263500,3/29/2012,1220,A
USGS,8263500,3/30/2012,1270,A
USGS,8263500,3/31/2012,1080,A
USGS,8263500,4/1/2012,900,A
USGS,8263500,4/2/2012,926,A
USGS,8263500,4/3/2012,890,A
USGS,8263500,4/4/2012,706,A
USGS,8263500,4/5/2012,419,A
USGS,8263500,4/6/2012,294,A
USGS,8263500,4/7/2012,235,A
USGS,8263500,4/8/2012,210,A
USGS,8263500,4/9/2012,187,A
USGS,8263500,4/10/2012,162,A
USGS,8263500,4/11/2012,205,A
USGS,8263500,4/12/2012,220,A
USGS,8263500,4/13/2012,238,A
USGS,8263500,4/14/2012,276,A
USGS,8263500,4/15/2012,257,A
USGS,8263500,4/16/2012,240,A
USGS,8263500,4/17/2012,212,A
USGS,8263500,4/18/2012,221,A
USGS,8263500,4/19/2012,231,A
USGS,8263500,4/20/2012,193,A
USGS,8263500,4/21/2012,195,A
USGS,8263500,4/22/2012,195,A
USGS,8263500,4/23/2012,196,A
USGS,8263500,4/24/2012,211,A
USGS,8263500,4/25/2012,239,A
USGS,8263500,4/26/2012,239,A
USGS,8263500,4/27/2012,229,A
USGS,8263500,4/28/2012,279,A
USGS,8263500,4/29/2012,304,A
USGS,8263500,4/30/2012,332,A
USGS,8263500,5/1/2012,286,A
USGS,8263500,5/2/2012,225,A
USGS,8263500,5/3/2012,194,A
USGS,8263500,5/4/2012,206,A
USGS,8263500,5/5/2012,200,A
USGS,8263500,5/6/2012,207,A
USGS,8263500,5/7/2012,221,A
USGS,8263500,5/8/2012,228,A
USGS,8263500,5/9/2012,248,A
USGS,8263500,5/10/2012,271,A
USGS,8263500,5/11/2012,242,A
USGS,8263500,5/12/2012,205,A
USGS,8263500,5/13/2012,199,A
USGS,8263500,5/14/2012,221,A
USGS,8263500,5/15/2012,238,A
USGS,8263500,5/16/2012,220,A
USGS,8263500,5/17/2012,197,A
USGS,8263500,5/18/2012,173,A
USGS,8263500,5/19/2012,167,A
USGS,8263500,5/20/2012,197,A
USGS,8263500,5/21/2012,185,A
USGS,8263500,5/22/2012,164,A
USGS,8263500,5/23/2012,143,A
USGS,8263500,5/24/2012,130,A
USGS,8263500,5/25/2012,148,A
USGS,8263500,5/26/2012,163,A
USGS,8263500,5/27/2012,153,A
USGS,8263500,5/28/2012,153,A
USGS,8263500,5/29/2012,136,A
USGS,8263500,5/30/2012,149,A
USGS,8263500,5/31/2012,177,A
USGS,8263500,6/1/2012,173,A
USGS,8263500,6/2/2012,162,A
USGS,8263500,6/3/2012,165,A
USGS,8263500,6/4/2012,153,A
USGS,8263500,6/5/2012,158,A
USGS,8263500,6/6/2012,151,A
USGS,8263500,6/7/2012,137,A
USGS,8263500,6/8/2012,120,A
USGS,8263500,6/9/2012,118,A
USGS,8263500,6/10/2012,119,A
USGS,8263500,6/11/2012,116,A
USGS,8263500,6/12/2012,130,A
USGS,8263500,6/13/2012,134,A
USGS,8263500,6/14/2012,127,A
USGS,8263500,6/15/2012,118,A
USGS,8263500,6/16/2012,108,A
USGS,8263500,6/17/2012,100,A
USGS,8263500,6/18/2012,94.1,A
USGS,8263500,6/19/2012,89.5,A
USGS,8263500,6/20/2012,79.9,A
USGS,8263500,6/21/2012,75,A
USGS,8263500,6/22/2012,75.1,A
USGS,8263500,6/23/2012,72.8,A
USGS,8263500,6/24/2012,72.2,A
USGS,8263500,6/25/2012,69.7,A
USGS,8263500,6/26/2012,69.7,A
USGS,8263500,6/27/2012,69.4,A
USGS,8263500,6/28/2012,67.5,A
USGS,8263500,6/29/2012,67.8,A
USGS,8263500,6/30/2012,69.5,A
USGS,8263500,7/1/2012,68.1,A
USGS,8263500,7/2/2012,63.5,A
USGS,8263500,7/3/2012,63.3,A
USGS,8263500,7/4/2012,64.7,A
USGS,8263500,7/5/2012,64.7,A
USGS,8263500,7/6/2012,71.1,A
USGS,8263500,7/7/2012,74.8,A
USGS,8263500,7/8/2012,71.1,A
USGS,8263500,7/9/2012,79.2,A
USGS,8263500,7/10/2012,86.5,A
USGS,8263500,7/11/2012,88.5,A
USGS,8263500,7/12/2012,88.5,A
USGS,8263500,7/13/2012,86.2,A
USGS,8263500,7/14/2012,90.8,A
USGS,8263500,7/15/2012,83.3,A
USGS,8263500,7/16/2012,72.9,A
USGS,8263500,7/17/2012,72.3,A
USGS,8263500,7/18/2012,67.9,A
USGS,8263500,7/19/2012,67.9,A
USGS,8263500,7/20/2012,79.5,A
USGS,8263500,7/21/2012,84.3,A
USGS,8263500,7/22/2012,77.1,A
USGS,8263500,7/23/2012,68.2,A
USGS,8263500,7/24/2012,66.1,A
USGS,8263500,7/25/2012,69.8,A
USGS,8263500,7/26/2012,67.3,A
USGS,8263500,7/27/2012,66.3,A
USGS,8263500,7/28/2012,64.8,A
USGS,8263500,7/29/2012,64.7,A
USGS,8263500,7/30/2012,64.6,A
USGS,8263500,7/31/2012,65.6,A
USGS,8263500,8/1/2012,67.1,A
USGS,8263500,8/2/2012,68.8,A
USGS,8263500,8/3/2012,65.1,A
USGS,8263500,8/4/2012,64.7,A
USGS,8263500,8/5/2012,63.7,A
USGS,8263500,8/6/2012,65.3,A
USGS,8263500,8/7/2012,67.6,A
USGS,8263500,8/8/2012,65.1,A
USGS,8263500,8/9/2012,63.9,A
USGS,8263500,8/10/2012,60.3,A
USGS,8263500,8/11/2012,58.4,A
USGS,8263500,8/12/2012,60.9,A
USGS,8263500,8/13/2012,64.1,A
USGS,8263500,8/14/2012,61.3,A
USGS,8263500,8/15/2012,62.2,A
USGS,8263500,8/16/2012,61.8,A
USGS,8263500,8/17/2012,61.8,A
USGS,8263500,8/18/2012,59.7,A
USGS,8263500,8/19/2012,59.5,A
USGS,8263500,8/20/2012,60.7,A
USGS,8263500,8/21/2012,63,A
USGS,8263500,8/22/2012,63,A
USGS,8263500,8/23/2012,70.9,A
USGS,8263500,8/24/2012,62.2,A
USGS,8263500,8/25/2012,62.3,A
USGS,8263500,8/26/2012,67.6,A
USGS,8263500,8/27/2012,62.8,A
USGS,8263500,8/28/2012,59.5,A
USGS,8263500,8/29/2012,57.8,A
USGS,8263500,8/30/2012,59.8,A
USGS,8263500,8/31/2012,57.1,A
USGS,8263500,9/1/2012,56,A
USGS,8263500,9/2/2012,56.2,A
USGS,8263500,9/3/2012,55.4,A
USGS,8263500,9/4/2012,55.2,A
USGS,8263500,9/5/2012,54.6,A
USGS,8263500,9/6/2012,54.2,A
USGS,8263500,9/7/2012,54.8,A
USGS,8263500,9/8/2012,54.8,A
USGS,8263500,9/9/2012,55.3,A
USGS,8263500,9/10/2012,56.3,A
USGS,8263500,9/11/2012,57.7,A
USGS,8263500,9/12/2012,61.3,A
USGS,8263500,9/13/2012,66.4,A
USGS,8263500,9/14/2012,70.2,A
USGS,8263500,9/15/2012,67.1,A
USGS,8263500,9/16/2012,67.7,A
USGS,8263500,9/17/2012,82.4,A
USGS,8263500,9/18/2012,96.6,A
USGS,8263500,9/19/2012,86.9,A
USGS,8263500,9/20/2012,79.8,A
USGS,8263500,9/21/2012,81,A
USGS,8263500,9/22/2012,81.3,A
USGS,8263500,9/23/2012,81.3,A
USGS,8263500,9/24/2012,76.7,A
USGS,8263500,9/25/2012,74.2,A
USGS,8263500,9/26/2012,72.7,A
USGS,8263500,9/27/2012,74.1,A
USGS,8263500,9/28/2012,72.9,A
USGS,8263500,9/29/2012,74.6,A
USGS,8263500,9/30/2012,80.6,A
USGS,8263500,10/1/2012,83.2,A
USGS,8263500,10/2/2012,87.2,A
USGS,8263500,10/3/2012,84.7,A
USGS,8263500,10/4/2012,77.7,A
USGS,8263500,10/5/2012,75.7,A
USGS,8263500,10/6/2012,72,A
USGS,8263500,10/7/2012,67.8,A
USGS,8263500,10/8/2012,67.3,A
USGS,8263500,10/9/2012,75.1,A
USGS,8263500,10/10/2012,75.1,A
USGS,8263500,10/11/2012,74.2,A
USGS,8263500,10/12/2012,75.2,A
USGS,8263500,10/13/2012,78.2,A
USGS,8263500,10/14/2012,77.5,A
USGS,8263500,10/15/2012,73.4,A
USGS,8263500,10/16/2012,71.4,A
USGS,8263500,10/17/2012,67.8,A
USGS,8263500,10/18/2012,73.9,A
USGS,8263500,10/19/2012,78.5,A
USGS,8263500,10/20/2012,80.5,A
USGS,8263500,10/21/2012,75,A
USGS,8263500,10/22/2012,68.1,A
USGS,8263500,10/23/2012,68.1,A
USGS,8263500,10/24/2012,65.4,A
USGS,8263500,10/25/2012,65.7,A
USGS,8263500,10/26/2012,66.2,A
USGS,8263500,10/27/2012,66.7,A
USGS,8263500,10/28/2012,81.6,A
USGS,8263500,10/29/2012,92.5,A
USGS,8263500,10/30/2012,86.3,A
USGS,8263500,10/31/2012,81,A
USGS,8263500,11/1/2012,79,A
USGS,8263500,11/2/2012,75.5,A
USGS,8263500,11/3/2012,76.8,A
USGS,8263500,11/4/2012,93,A
USGS,8263500,11/5/2012,105,A
USGS,8263500,11/6/2012,109,A
USGS,8263500,11/7/2012,101,A
USGS,8263500,11/8/2012,97.5,A
USGS,8263500,11/9/2012,95.3,A
USGS,8263500,11/10/2012,98.1,A
USGS,8263500,11/11/2012,98.7,A
USGS,8263500,11/12/2012,77.5,A
USGS,8263500,11/13/2012,79.1,A
USGS,8263500,11/14/2012,85.3,A
USGS,8263500,11/15/2012,98.5,A
USGS,8263500,11/16/2012,123,A
USGS,8263500,11/17/2012,121,A
USGS,8263500,11/18/2012,109,A
USGS,8263500,11/19/2012,103,A
USGS,8263500,11/20/2012,182,A
USGS,8263500,11/21/2012,223,A
USGS,8263500,11/22/2012,232,A
USGS,8263500,11/23/2012,231,A
USGS,8263500,11/24/2012,228,A
USGS,8263500,11/25/2012,230,A
USGS,8263500,11/26/2012,228,A
USGS,8263500,11/27/2012,225,A
USGS,8263500,11/28/2012,218,A
USGS,8263500,11/29/2012,207,A
USGS,8263500,11/30/2012,199,A
USGS,8263500,12/1/2012,227,A
USGS,8263500,12/2/2012,226,A
USGS,8263500,12/3/2012,234,A
USGS,8263500,12/4/2012,239,A
USGS,8263500,12/5/2012,241,A
USGS,8263500,12/6/2012,238,A
USGS,8263500,12/7/2012,236,A
USGS,8263500,12/8/2012,231,A
USGS,8263500,12/9/2012,222,A
USGS,8263500,12/10/2012,151,A
USGS,8263500,12/11/2012,103,A
USGS,8263500,12/12/2012,137,A
USGS,8263500,12/13/2012,147,A
USGS,8263500,12/14/2012,164,A
USGS,8263500,12/15/2012,170,A
USGS,8263500,12/16/2012,173,A
USGS,8263500,12/17/2012,178,A
USGS,8263500,12/18/2012,194,A
USGS,8263500,12/19/2012,201,A
USGS,8263500,12/20/2012,192,A
USGS,8263500,12/21/2012,199,A
USGS,8263500,12/22/2012,195,A
USGS,8263500,12/23/2012,190,A
USGS,8263500,12/24/2012,183,A
USGS,8263500,12/25/2012,180,A
USGS,8263500,12/26/2012,181,A
USGS,8263500,12/27/2012,187,A
USGS,8263500,12/28/2012,194,A
USGS,8263500,12/29/2012,193,A
USGS,8263500,12/30/2012,184,A
USGS,8263500,12/31/2012,184,A
USGS,8263500,1/1/2013,182,A
USGS,8263500,1/2/2013,182,A
USGS,8263500,1/3/2013,185,A
USGS,8263500,1/4/2013,181,A
USGS,8263500,1/5/2013,176,A
USGS,8263500,1/6/2013,177,A
USGS,8263500,1/7/2013,171,A
USGS,8263500,1/8/2013,173,A
USGS,8263500,1/9/2013,171,A
USGS,8263500,1/10/2013,172,A
USGS,8263500,1/11/2013,173,A
USGS,8263500,1/12/2013,180,A
USGS,8263500,1/13/2013,178,A
USGS,8263500,1/14/2013,170,A
USGS,8263500,1/15/2013,172,A
USGS,8263500,1/16/2013,170,A
USGS,8263500,1/17/2013,164,A
USGS,8263500,1/18/2013,163,A
USGS,8263500,1/19/2013,163,A
USGS,8263500,1/20/2013,165,A
USGS,8263500,1/21/2013,166,A
USGS,8263500,1/22/2013,166,A
USGS,8263500,1/23/2013,167,A
USGS,8263500,1/24/2013,170,A
USGS,8263500,1/25/2013,171,A
USGS,8263500,1/26/2013,173,A
USGS,8263500,1/27/2013,180,A
USGS,8263500,1/28/2013,180,A
USGS,8263500,1/29/2013,173,A
USGS,8263500,1/30/2013,175,A
USGS,8263500,1/31/2013,186,A
USGS,8263500,2/1/2013,213,A
USGS,8263500,2/2/2013,213,A
USGS,8263500,2/3/2013,211,A
USGS,8263500,2/4/2013,210,A
USGS,8263500,2/5/2013,214,A
USGS,8263500,2/6/2013,219,A
USGS,8263500,2/7/2013,223,A
USGS,8263500,2/8/2013,227,A
USGS,8263500,2/9/2013,232,A
USGS,8263500,2/10/2013,230,A
USGS,8263500,2/11/2013,232,A
USGS,8263500,2/12/2013,231,A
USGS,8263500,2/13/2013,228,A
USGS,8263500,2/14/2013,232,A
USGS,8263500,2/15/2013,232,A
USGS,8263500,2/16/2013,230,A
USGS,8263500,2/17/2013,230,A
USGS,8263500,2/18/2013,232,A
USGS,8263500,2/19/2013,234,A
USGS,8263500,2/20/2013,237,A
USGS,8263500,2/21/2013,233,A
USGS,8263500,2/22/2013,236,A
USGS,8263500,2/23/2013,240,A
USGS,8263500,2/24/2013,238,A
USGS,8263500,2/25/2013,235,A
USGS,8263500,2/26/2013,213,A
USGS,8263500,2/27/2013,246,A
USGS,8263500,2/28/2013,233,A
USGS,8263500,3/1/2013,236,A
USGS,8263500,3/2/2013,239,A
USGS,8263500,3/3/2013,249,A
USGS,8263500,3/4/2013,258,A
USGS,8263500,3/5/2013,272,A
USGS,8263500,3/6/2013,274,A
USGS,8263500,3/7/2013,305,A
USGS,8263500,3/8/2013,336,A
USGS,8263500,3/9/2013,338,A
USGS,8263500,3/10/2013,334,A
USGS,8263500,3/11/2013,336,A
USGS,8263500,3/12/2013,345,A
USGS,8263500,3/13/2013,336,A
USGS,8263500,3/14/2013,347,A
USGS,8263500,3/15/2013,347,A
USGS,8263500,3/16/2013,371,A
USGS,8263500,3/17/2013,426,A
USGS,8263500,3/18/2013,471,A
USGS,8263500,3/19/2013,464,A
USGS,8263500,3/20/2013,416,A
USGS,8263500,3/21/2013,397,A
USGS,8263500,3/22/2013,387,A
USGS,8263500,3/23/2013,379,A
USGS,8263500,3/24/2013,370,A
USGS,8263500,3/25/2013,353,A
USGS,8263500,3/26/2013,314,A
USGS,8263500,3/27/2013,287,A
USGS,8263500,3/28/2013,287,A
USGS,8263500,3/29/2013,289,A
USGS,8263500,3/30/2013,299,A
USGS,8263500,3/31/2013,303,A
USGS,8263500,4/1/2013,311,A
USGS,8263500,4/2/2013,312,A
USGS,8263500,4/3/2013,328,A
USGS,8263500,4/4/2013,327,A
USGS,8263500,4/5/2013,341,A
USGS,8263500,4/6/2013,340,A
USGS,8263500,4/7/2013,328,A
USGS,8263500,4/8/2013,332,A
USGS,8263500,4/9/2013,343,A
USGS,8263500,4/10/2013,339,A
USGS,8263500,4/11/2013,245,A
USGS,8263500,4/12/2013,181,A
USGS,8263500,4/13/2013,142,A
USGS,8263500,4/14/2013,144,A
USGS,8263500,4/15/2013,128,A
USGS,8263500,4/16/2013,114,A
USGS,8263500,4/17/2013,108,A
USGS,8263500,4/18/2013,104,A
USGS,8263500,4/19/2013,103,A
USGS,8263500,4/20/2013,102,A
USGS,8263500,4/21/2013,105,A
USGS,8263500,4/22/2013,105,A
USGS,8263500,4/23/2013,97.3,A
USGS,8263500,4/24/2013,89.4,A
USGS,8263500,4/25/2013,90.7,A
USGS,8263500,4/26/2013,89.6,A
USGS,8263500,4/27/2013,86.2,A
USGS,8263500,4/28/2013,91.8,A
USGS,8263500,4/29/2013,88.9,A
USGS,8263500,4/30/2013,84.8,A
USGS,8263500,5/1/2013,85.9,A
USGS,8263500,5/2/2013,85.3,A
USGS,8263500,5/3/2013,80,A
USGS,8263500,5/4/2013,78.9,A
USGS,8263500,5/5/2013,96.3,A
USGS,8263500,5/6/2013,87.1,A
USGS,8263500,5/7/2013,122,A
USGS,8263500,5/8/2013,160,A
USGS,8263500,5/9/2013,187,A
USGS,8263500,5/10/2013,192,A
USGS,8263500,5/11/2013,186,A
USGS,8263500,5/12/2013,170,A
USGS,8263500,5/13/2013,169,A
USGS,8263500,5/14/2013,150,A
USGS,8263500,5/15/2013,135,A
